Date,Hospital,Blood Type,Demand
05-01-2024,Sri Venkateshwara Hospital,AB+,166
06-01-2024,Sri Venkateshwara Hospital,AB+,172
07-01-2024,Sri Venkateshwara Hospital,AB+,161
08-01-2024,Sri Venkateshwara Hospital,AB+,158
09-01-2024,Sri Venkateshwara Hospital,AB+,173
10-01-2024,Sri Venkateshwara Hospital,AB+,161
11-01-2024,Sri Venkateshwara Hospital,AB+,165
12-01-2024,Sri Venkateshwara Hospital,AB+,154
13-01-2024,Sri Venkateshwara Hospital,AB+,173
14-01-2024,Sri Venkateshwara Hospital,AB+,159
15-01-2024,Sri Venkateshwara Hospital,AB+,171
16-01-2024,Sri Venkateshwara Hospital,AB+,161
17-01-2024,Sri Venkateshwara Hospital,AB+,160
18-01-2024,Sri Venkateshwara Hospital,AB+,154
19-01-2024,Sri Venkateshwara Hospital,AB+,169
20-01-2024,Sri Venkateshwara Hospital,AB+,165
21-01-2024,Sri Venkateshwara Hospital,AB+,159
22-01-2024,Sri Venkateshwara Hospital,AB+,173
23-01-2024,Sri Venkateshwara Hospital,AB+,155
24-01-2024,Sri Venkateshwara Hospital,AB+,167
25-01-2024,Sri Venkateshwara Hospital,AB+,157
26-01-2024,Sri Venkateshwara Hospital,AB+,154
27-01-2024,Sri Venkateshwara Hospital,AB+,171
28-01-2024,Sri Venkateshwara Hospital,AB+,166
29-01-2024,Sri Venkateshwara Hospital,AB+,155
30-01-2024,Sri Venkateshwara Hospital,AB+,162
01-01-2024,Sri Venkateshwara Hospital,AB-,153
02-01-2024,Sri Venkateshwara Hospital,AB-,145
03-01-2024,Sri Venkateshwara Hospital,AB-,155
04-01-2024,Sri Venkateshwara Hospital,AB-,147
05-01-2024,Sri Venkateshwara Hospital,AB-,164
06-01-2024,Sri Venkateshwara Hospital,AB-,148
07-01-2024,Sri Venkateshwara Hospital,AB-,162
08-01-2024,Sri Venkateshwara Hospital,AB-,150
09-01-2024,Sri Venkateshwara Hospital,AB-,147
10-01-2024,Sri Venkateshwara Hospital,AB-,155
11-01-2024,Sri Venkateshwara Hospital,AB-,159
12-01-2024,Sri Venkateshwara Hospital,AB-,149
13-01-2024,Sri Venkateshwara Hospital,AB-,164
14-01-2024,Sri Venkateshwara Hospital,AB-,154
15-01-2024,Sri Venkateshwara Hospital,AB-,156
16-01-2024,Sri Venkateshwara Hospital,AB-,159
17-01-2024,Sri Venkateshwara Hospital,AB-,161
18-01-2024,Sri Venkateshwara Hospital,AB-,154
19-01-2024,Sri Venkateshwara Hospital,AB-,150
20-01-2024,Sri Venkateshwara Hospital,AB-,162
21-01-2024,Sri Venkateshwara Hospital,AB-,157
22-01-2024,Sri Venkateshwara Hospital,AB-,147
23-01-2024,Sri Venkateshwara Hospital,AB-,154
24-01-2024,Sri Venkateshwara Hospital,AB-,158
25-01-2024,Sri Venkateshwara Hospital,AB-,150
26-01-2024,Sri Venkateshwara Hospital,AB-,147
27-01-2024,Sri Venkateshwara Hospital,AB-,160
28-01-2024,Sri Venkateshwara Hospital,AB-,151
29-01-2024,Sri Venkateshwara Hospital,AB-,164
30-01-2024,Sri Venkateshwara Hospital,AB-,158
01-01-2024,Vel Hospital,A+,118
02-01-2024,Vel Hospital,A+,118
03-01-2024,Vel Hospital,A+,119
04-01-2024,Vel Hospital,A+,134
05-01-2024,Vel Hospital,A+,130
06-01-2024,Vel Hospital,A+,136
07-01-2024,Vel Hospital,A+,134
08-01-2024,Vel Hospital,A+,126
09-01-2024,Vel Hospital,A+,118
10-01-2024,Vel Hospital,A+,117
11-01-2024,Vel Hospital,A+,120
12-01-2024,Vel Hospital,A+,130
13-01-2024,Vel Hospital,A+,117
14-01-2024,Vel Hospital,A+,130
15-01-2024,Vel Hospital,A+,132
16-01-2024,Vel Hospital,A+,130
17-01-2024,Vel Hospital,A+,136
18-01-2024,Vel Hospital,A+,119
19-01-2024,Vel Hospital,A+,119
20-01-2024,Vel Hospital,A+,125
21-01-2024,Vel Hospital,A+,122
22-01-2024,Vel Hospital,A+,129
23-01-2024,Vel Hospital,A+,118
24-01-2024,Vel Hospital,A+,124
25-01-2024,Vel Hospital,A+,118
26-01-2024,Vel Hospital,A+,120
27-01-2024,Vel Hospital,A+,131
28-01-2024,Vel Hospital,A+,120
29-01-2024,Vel Hospital,A+,129
30-01-2024,Vel Hospital,A+,128
01-01-2024,Vel Hospital,A-,138
02-01-2024,Vel Hospital,A-,136
03-01-2024,Vel Hospital,A-,124
04-01-2024,Vel Hospital,A-,129
05-01-2024,Vel Hospital,A-,120
06-01-2024,Vel Hospital,A-,137
07-01-2024,Vel Hospital,A-,137
08-01-2024,Vel Hospital,A-,123
09-01-2024,Vel Hospital,A-,137
10-01-2024,Vel Hospital,A-,120
11-01-2024,Vel Hospital,A-,128
12-01-2024,Vel Hospital,A-,120
13-01-2024,Vel Hospital,A-,129
14-01-2024,Vel Hospital,A-,136
15-01-2024,Vel Hospital,A-,133
16-01-2024,Vel Hospital,A-,127
17-01-2024,Vel Hospital,A-,137
18-01-2024,Vel Hospital,A-,127
19-01-2024,Vel Hospital,A-,121
20-01-2024,Vel Hospital,A-,127
21-01-2024,Vel Hospital,A-,132
22-01-2024,Vel Hospital,A-,137
23-01-2024,Vel Hospital,A-,125
24-01-2024,Vel Hospital,A-,134
25-01-2024,Vel Hospital,A-,134
26-01-2024,Vel Hospital,A-,119
27-01-2024,Vel Hospital,A-,122
28-01-2024,Vel Hospital,A-,122
29-01-2024,Vel Hospital,A-,125
30-01-2024,Vel Hospital,A-,126
01-01-2024,Vel Hospital,B+,136
02-01-2024,Vel Hospital,B+,136
03-01-2024,Vel Hospital,B+,120
04-01-2024,Vel Hospital,B+,122
05-01-2024,Vel Hospital,B+,123
06-01-2024,Vel Hospital,B+,134
07-01-2024,Vel Hospital,B+,121
08-01-2024,Vel Hospital,B+,136
09-01-2024,Vel Hospital,B+,119
10-01-2024,Vel Hospital,B+,123
11-01-2024,Vel Hospital,B+,130
12-01-2024,Vel Hospital,B+,123
13-01-2024,Vel Hospital,B+,121
14-01-2024,Vel Hospital,B+,121
15-01-2024,Vel Hospital,B+,118
16-01-2024,Vel Hospital,B+,122
17-01-2024,Vel Hospital,B+,131
18-01-2024,Vel Hospital,B+,126
19-01-2024,Vel Hospital,B+,123
20-01-2024,Vel Hospital,B+,121
21-01-2024,Vel Hospital,B+,117
22-01-2024,Vel Hospital,B+,129
23-01-2024,Vel Hospital,B+,134
24-01-2024,Vel Hospital,B+,129
25-01-2024,Vel Hospital,B+,134
26-01-2024,Vel Hospital,B+,121
27-01-2024,Vel Hospital,B+,129
28-01-2024,Vel Hospital,B+,120
29-01-2024,Vel Hospital,B+,133
30-01-2024,Vel Hospital,B+,119
01-01-2024,Vel Hospital,B-,139
02-01-2024,Vel Hospital,B-,123
03-01-2024,Vel Hospital,B-,121
04-01-2024,Vel Hospital,B-,139
05-01-2024,Vel Hospital,B-,135
06-01-2024,Vel Hospital,B-,137
07-01-2024,Vel Hospital,B-,127
08-01-2024,Vel Hospital,B-,122
09-01-2024,Vel Hospital,B-,128
10-01-2024,Vel Hospital,B-,139
11-01-2024,Vel Hospital,B-,125
12-01-2024,Vel Hospital,B-,129
13-01-2024,Vel Hospital,B-,129
14-01-2024,Vel Hospital,B-,132
15-01-2024,Vel Hospital,B-,136
16-01-2024,Vel Hospital,B-,128
17-01-2024,Vel Hospital,B-,136
18-01-2024,Vel Hospital,B-,128
19-01-2024,Vel Hospital,B-,128
20-01-2024,Vel Hospital,B-,120
21-01-2024,Vel Hospital,B-,121
22-01-2024,Vel Hospital,B-,135
23-01-2024,Vel Hospital,B-,120
24-01-2024,Vel Hospital,B-,129
25-01-2024,Vel Hospital,B-,137
26-01-2024,Vel Hospital,B-,127
27-01-2024,Vel Hospital,B-,130
28-01-2024,Vel Hospital,B-,121
29-01-2024,Vel Hospital,B-,127
30-01-2024,Vel Hospital,B-,127
01-01-2024,Vel Hospital,O+,132
02-01-2024,Vel Hospital,O+,138
03-01-2024,Vel Hospital,O+,124
04-01-2024,Vel Hospital,O+,131
05-01-2024,Vel Hospital,O+,120
06-01-2024,Vel Hospital,O+,124
07-01-2024,Vel Hospital,O+,127
08-01-2024,Vel Hospital,O+,132
09-01-2024,Vel Hospital,O+,127
10-01-2024,Vel Hospital,O+,130
11-01-2024,Vel Hospital,O+,120
12-01-2024,Vel Hospital,O+,132
13-01-2024,Vel Hospital,O+,138
14-01-2024,Vel Hospital,O+,122
15-01-2024,Vel Hospital,O+,136
16-01-2024,Vel Hospital,O+,124
17-01-2024,Vel Hospital,O+,139
18-01-2024,Vel Hospital,O+,127
19-01-2024,Vel Hospital,O+,133
20-01-2024,Vel Hospital,O+,123
21-01-2024,Vel Hospital,O+,130
22-01-2024,Vel Hospital,O+,139
23-01-2024,Vel Hospital,O+,134
24-01-2024,Vel Hospital,O+,138
25-01-2024,Vel Hospital,O+,126
26-01-2024,Vel Hospital,O+,138
27-01-2024,Vel Hospital,O+,138
28-01-2024,Vel Hospital,O+,130
29-01-2024,Vel Hospital,O+,124
30-01-2024,Vel Hospital,O+,124
01-01-2024,Vel Hospital,O-,113
02-01-2024,Vel Hospital,O-,122
03-01-2024,Vel Hospital,O-,123
04-01-2024,Vel Hospital,O-,124
05-01-2024,Vel Hospital,O-,115
06-01-2024,Vel Hospital,O-,115
07-01-2024,Vel Hospital,O-,116
08-01-2024,Vel Hospital,O-,109
09-01-2024,Vel Hospital,O-,122
10-01-2024,Vel Hospital,O-,125
11-01-2024,Vel Hospital,O-,110
12-01-2024,Vel Hospital,O-,124
13-01-2024,Vel Hospital,O-,111
14-01-2024,Vel Hospital,O-,111
15-01-2024,Vel Hospital,O-,121
16-01-2024,Vel Hospital,O-,116
17-01-2024,Vel Hospital,O-,116
18-01-2024,Vel Hospital,O-,125
19-01-2024,Vel Hospital,O-,117
20-01-2024,Vel Hospital,O-,111
21-01-2024,Vel Hospital,O-,119
22-01-2024,Vel Hospital,O-,115
23-01-2024,Vel Hospital,O-,109
24-01-2024,Vel Hospital,O-,120
25-01-2024,Vel Hospital,O-,123
26-01-2024,Vel Hospital,O-,109
27-01-2024,Vel Hospital,O-,118
28-01-2024,Vel Hospital,O-,117
29-01-2024,Vel Hospital,O-,122
30-01-2024,Vel Hospital,O-,124
01-01-2024,Vel Hospital,AB+,119
02-01-2024,Vel Hospital,AB+,118
03-01-2024,Vel Hospital,AB+,124
04-01-2024,Vel Hospital,AB+,128
05-01-2024,Vel Hospital,AB+,130
06-01-2024,Vel Hospital,AB+,130
07-01-2024,Vel Hospital,AB+,122
08-01-2024,Vel Hospital,AB+,129
09-01-2024,Vel Hospital,AB+,124
10-01-2024,Vel Hospital,AB+,127
11-01-2024,Vel Hospital,AB+,113
12-01-2024,Vel Hospital,AB+,117
13-01-2024,Vel Hospital,AB+,127
14-01-2024,Vel Hospital,AB+,122
15-01-2024,Vel Hospital,AB+,119
16-01-2024,Vel Hospital,AB+,125
17-01-2024,Vel Hospital,AB+,128
18-01-2024,Vel Hospital,AB+,123
19-01-2024,Vel Hospital,AB+,118
20-01-2024,Vel Hospital,AB+,124
21-01-2024,Vel Hospital,AB+,118
22-01-2024,Vel Hospital,AB+,124
23-01-2024,Vel Hospital,AB+,117
24-01-2024,Vel Hospital,AB+,122
25-01-2024,Vel Hospital,AB+,121
26-01-2024,Vel Hospital,AB+,121
27-01-2024,Vel Hospital,AB+,123
28-01-2024,Vel Hospital,AB+,128
29-01-2024,Vel Hospital,AB+,112
30-01-2024,Vel Hospital,AB+,125
01-01-2024,Vel Hospital,AB-,139
02-01-2024,Vel Hospital,AB-,143
03-01-2024,Vel Hospital,AB-,136
04-01-2024,Vel Hospital,AB-,137
05-01-2024,Vel Hospital,AB-,135
06-01-2024,Vel Hospital,AB-,129
07-01-2024,Vel Hospital,AB-,125
08-01-2024,Vel Hospital,AB-,127
09-01-2024,Vel Hospital,AB-,143
10-01-2024,Vel Hospital,AB-,131
11-01-2024,Vel Hospital,AB-,136
12-01-2024,Vel Hospital,AB-,139
13-01-2024,Vel Hospital,AB-,129
14-01-2024,Vel Hospital,AB-,139
15-01-2024,Vel Hospital,AB-,132
16-01-2024,Vel Hospital,AB-,134
17-01-2024,Vel Hospital,AB-,140
18-01-2024,Vel Hospital,AB-,132
19-01-2024,Vel Hospital,AB-,125
20-01-2024,Vel Hospital,AB-,136
21-01-2024,Vel Hospital,AB-,129
22-01-2024,Vel Hospital,AB-,127
23-01-2024,Vel Hospital,AB-,125
24-01-2024,Vel Hospital,AB-,128
25-01-2024,Vel Hospital,AB-,132
26-01-2024,Vel Hospital,AB-,127
27-01-2024,Vel Hospital,AB-,134
28-01-2024,Vel Hospital,AB-,126
29-01-2024,Vel Hospital,AB-,135
30-01-2024,Vel Hospital,AB-,134
01-01-2024,MedFort Hospital,A+,196
02-01-2024,MedFort Hospital,A+,203
03-01-2024,MedFort Hospital,A+,210
04-01-2024,MedFort Hospital,A+,207
05-01-2024,MedFort Hospital,A+,203
06-01-2024,MedFort Hospital,A+,214
07-01-2024,MedFort Hospital,A+,198
08-01-2024,MedFort Hospital,A+,204
09-01-2024,MedFort Hospital,A+,206
10-01-2024,MedFort Hospital,A+,211
11-01-2024,MedFort Hospital,A+,208
12-01-2024,MedFort Hospital,A+,208
13-01-2024,MedFort Hospital,A+,196
14-01-2024,MedFort Hospital,A+,214
15-01-2024,MedFort Hospital,A+,205
16-01-2024,MedFort Hospital,A+,210
17-01-2024,MedFort Hospital,A+,213
18-01-2024,MedFort Hospital,A+,200
19-01-2024,MedFort Hospital,A+,213
20-01-2024,MedFort Hospital,A+,199
21-01-2024,MedFort Hospital,A+,198
22-01-2024,MedFort Hospital,A+,209
23-01-2024,MedFort Hospital,A+,198
24-01-2024,MedFort Hospital,A+,214
25-01-2024,MedFort Hospital,A+,204
26-01-2024,MedFort Hospital,A+,197
27-01-2024,MedFort Hospital,A+,199
28-01-2024,MedFort Hospital,A+,200
29-01-2024,MedFort Hospital,A+,202
30-01-2024,MedFort Hospital,A+,201
01-01-2024,MedFort Hospital,A-,194
02-01-2024,MedFort Hospital,A-,203
03-01-2024,MedFort Hospital,A-,210
04-01-2024,MedFort Hospital,A-,207
05-01-2024,MedFort Hospital,A-,197
06-01-2024,MedFort Hospital,A-,194
07-01-2024,MedFort Hospital,A-,204
08-01-2024,MedFort Hospital,A-,193
09-01-2024,MedFort Hospital,A-,195
10-01-2024,MedFort Hospital,A-,206
11-01-2024,MedFort Hospital,A-,210
12-01-2024,MedFort Hospital,A-,194
13-01-2024,MedFort Hospital,A-,192
14-01-2024,MedFort Hospital,A-,208
15-01-2024,MedFort Hospital,A-,209
16-01-2024,MedFort Hospital,A-,209
17-01-2024,MedFort Hospital,A-,207
18-01-2024,MedFort Hospital,A-,204
19-01-2024,MedFort Hospital,A-,209
20-01-2024,MedFort Hospital,A-,203
21-01-2024,MedFort Hospital,A-,202
22-01-2024,MedFort Hospital,A-,196
23-01-2024,MedFort Hospital,A-,194
24-01-2024,MedFort Hospital,A-,209
25-01-2024,MedFort Hospital,A-,206
26-01-2024,MedFort Hospital,A-,203
27-01-2024,MedFort Hospital,A-,194
28-01-2024,MedFort Hospital,A-,207
29-01-2024,MedFort Hospital,A-,191
30-01-2024,MedFort Hospital,A-,208
01-01-2024,MedFort Hospital,B+,207
02-01-2024,MedFort Hospital,B+,203
03-01-2024,MedFort Hospital,B+,205
04-01-2024,MedFort Hospital,B+,193
05-01-2024,MedFort Hospital,B+,209
06-01-2024,MedFort Hospital,B+,198
07-01-2024,MedFort Hospital,B+,196
08-01-2024,MedFort Hospital,B+,212
09-01-2024,MedFort Hospital,B+,208
10-01-2024,MedFort Hospital,B+,207
11-01-2024,MedFort Hospital,B+,207
12-01-2024,MedFort Hospital,B+,198
13-01-2024,MedFort Hospital,B+,207
14-01-2024,MedFort Hospital,B+,206
15-01-2024,MedFort Hospital,B+,203
16-01-2024,MedFort Hospital,B+,199
17-01-2024,MedFort Hospital,B+,201
18-01-2024,MedFort Hospital,B+,208
19-01-2024,MedFort Hospital,B+,197
20-01-2024,MedFort Hospital,B+,212
21-01-2024,MedFort Hospital,B+,202
22-01-2024,MedFort Hospital,B+,210
23-01-2024,MedFort Hospital,B+,195
24-01-2024,MedFort Hospital,B+,205
25-01-2024,MedFort Hospital,B+,203
26-01-2024,MedFort Hospital,B+,209
27-01-2024,MedFort Hospital,B+,205
28-01-2024,MedFort Hospital,B+,198
29-01-2024,MedFort Hospital,B+,209
30-01-2024,MedFort Hospital,B+,205
01-01-2024,MedFort Hospital,B-,214
02-01-2024,MedFort Hospital,B-,207
03-01-2024,MedFort Hospital,B-,218
04-01-2024,MedFort Hospital,B-,223
05-01-2024,MedFort Hospital,B-,209
06-01-2024,MedFort Hospital,B-,209
07-01-2024,MedFort Hospital,B-,224
08-01-2024,MedFort Hospital,B-,221
09-01-2024,MedFort Hospital,B-,214
10-01-2024,MedFort Hospital,B-,209
11-01-2024,MedFort Hospital,B-,208
12-01-2024,MedFort Hospital,B-,210
13-01-2024,MedFort Hospital,B-,208
14-01-2024,MedFort Hospital,B-,211
15-01-2024,MedFort Hospital,B-,211
16-01-2024,MedFort Hospital,B-,222
17-01-2024,MedFort Hospital,B-,207
18-01-2024,MedFort Hospital,B-,205
19-01-2024,MedFort Hospital,B-,208
20-01-2024,MedFort Hospital,B-,210
21-01-2024,MedFort Hospital,B-,213
22-01-2024,MedFort Hospital,B-,218
23-01-2024,MedFort Hospital,B-,216
24-01-2024,MedFort Hospital,B-,224
25-01-2024,MedFort Hospital,B-,208
26-01-2024,MedFort Hospital,B-,216
27-01-2024,MedFort Hospital,B-,214
28-01-2024,MedFort Hospital,B-,211
29-01-2024,MedFort Hospital,B-,207
30-01-2024,MedFort Hospital,B-,218
01-01-2024,MedFort Hospital,O+,195
02-01-2024,MedFort Hospital,O+,198
03-01-2024,MedFort Hospital,O+,191
04-01-2024,MedFort Hospital,O+,197
05-01-2024,MedFort Hospital,O+,194
06-01-2024,MedFort Hospital,O+,198
07-01-2024,MedFort Hospital,O+,189
08-01-2024,MedFort Hospital,O+,196
09-01-2024,MedFort Hospital,O+,205
10-01-2024,MedFort Hospital,O+,203
11-01-2024,MedFort Hospital,O+,196
12-01-2024,MedFort Hospital,O+,189
13-01-2024,MedFort Hospital,O+,203
14-01-2024,MedFort Hospital,O+,186
15-01-2024,MedFort Hospital,O+,192
16-01-2024,MedFort Hospital,O+,191
17-01-2024,MedFort Hospital,O+,200
18-01-2024,MedFort Hospital,O+,203
19-01-2024,MedFort Hospital,O+,196
20-01-2024,MedFort Hospital,O+,205
21-01-2024,MedFort Hospital,O+,200
22-01-2024,MedFort Hospital,O+,201
23-01-2024,MedFort Hospital,O+,192
24-01-2024,MedFort Hospital,O+,195
25-01-2024,MedFort Hospital,O+,197
26-01-2024,MedFort Hospital,O+,199
27-01-2024,MedFort Hospital,O+,190
28-01-2024,MedFort Hospital,O+,203
29-01-2024,MedFort Hospital,O+,190
30-01-2024,MedFort Hospital,O+,188
01-01-2024,MedFort Hospital,O-,203
02-01-2024,MedFort Hospital,O-,203
03-01-2024,MedFort Hospital,O-,196
04-01-2024,MedFort Hospital,O-,193
05-01-2024,MedFort Hospital,O-,185
06-01-2024,MedFort Hospital,O-,202
07-01-2024,MedFort Hospital,O-,188
08-01-2024,MedFort Hospital,O-,194
09-01-2024,MedFort Hospital,O-,191
10-01-2024,MedFort Hospital,O-,185
11-01-2024,MedFort Hospital,O-,201
12-01-2024,MedFort Hospital,O-,186
13-01-2024,MedFort Hospital,O-,195
14-01-2024,MedFort Hospital,O-,193
15-01-2024,MedFort Hospital,O-,191
16-01-2024,MedFort Hospital,O-,201
17-01-2024,MedFort Hospital,O-,201
18-01-2024,MedFort Hospital,O-,186
19-01-2024,MedFort Hospital,O-,190
20-01-2024,MedFort Hospital,O-,198
21-01-2024,MedFort Hospital,O-,190
22-01-2024,MedFort Hospital,O-,186
23-01-2024,MedFort Hospital,O-,185
24-01-2024,MedFort Hospital,O-,194
25-01-2024,MedFort Hospital,O-,189
26-01-2024,MedFort Hospital,O-,186
27-01-2024,MedFort Hospital,O-,200
28-01-2024,MedFort Hospital,O-,186
29-01-2024,MedFort Hospital,O-,194
30-01-2024,MedFort Hospital,O-,186
01-01-2024,MedFort Hospital,AB+,200
02-01-2024,MedFort Hospital,AB+,205
03-01-2024,MedFort Hospital,AB+,208
04-01-2024,MedFort Hospital,AB+,201
05-01-2024,MedFort Hospital,AB+,199
06-01-2024,MedFort Hospital,AB+,203
07-01-2024,MedFort Hospital,AB+,196
08-01-2024,MedFort Hospital,AB+,212
09-01-2024,MedFort Hospital,AB+,210
10-01-2024,MedFort Hospital,AB+,200
11-01-2024,MedFort Hospital,AB+,213
12-01-2024,MedFort Hospital,AB+,197
13-01-2024,MedFort Hospital,AB+,207
14-01-2024,MedFort Hospital,AB+,213
15-01-2024,MedFort Hospital,AB+,208
16-01-2024,MedFort Hospital,AB+,201
17-01-2024,MedFort Hospital,AB+,208
18-01-2024,MedFort Hospital,AB+,213
19-01-2024,MedFort Hospital,AB+,207
20-01-2024,MedFort Hospital,AB+,202
21-01-2024,MedFort Hospital,AB+,201
22-01-2024,MedFort Hospital,AB+,210
23-01-2024,MedFort Hospital,AB+,195
24-01-2024,MedFort Hospital,AB+,196
25-01-2024,MedFort Hospital,AB+,201
26-01-2024,MedFort Hospital,AB+,205
27-01-2024,MedFort Hospital,AB+,194
28-01-2024,MedFort Hospital,AB+,203
29-01-2024,MedFort Hospital,AB+,213
30-01-2024,MedFort Hospital,AB+,196
01-01-2024,MedFort Hospital,AB-,201
02-01-2024,MedFort Hospital,AB-,194
03-01-2024,MedFort Hospital,AB-,202
04-01-2024,MedFort Hospital,AB-,188
05-01-2024,MedFort Hospital,AB-,202
06-01-2024,MedFort Hospital,AB-,194
07-01-2024,MedFort Hospital,AB-,195
08-01-2024,MedFort Hospital,AB-,193
09-01-2024,MedFort Hospital,AB-,191
10-01-2024,MedFort Hospital,AB-,192
11-01-2024,MedFort Hospital,AB-,187
12-01-2024,MedFort Hospital,AB-,188
13-01-2024,MedFort Hospital,AB-,191
14-01-2024,MedFort Hospital,AB-,192
15-01-2024,MedFort Hospital,AB-,198
16-01-2024,MedFort Hospital,AB-,198
17-01-2024,MedFort Hospital,AB-,199
18-01-2024,MedFort Hospital,AB-,197
19-01-2024,MedFort Hospital,AB-,191
20-01-2024,MedFort Hospital,AB-,201
21-01-2024,MedFort Hospital,AB-,193
22-01-2024,MedFort Hospital,AB-,203
23-01-2024,MedFort Hospital,AB-,189
24-01-2024,MedFort Hospital,AB-,195
25-01-2024,MedFort Hospital,AB-,185
26-01-2024,MedFort Hospital,AB-,190
27-01-2024,MedFort Hospital,AB-,199
28-01-2024,MedFort Hospital,AB-,186
29-01-2024,MedFort Hospital,AB-,196
30-01-2024,MedFort Hospital,AB-,186
01-01-2024,New Hope Hospital,A+,77
02-01-2024,New Hope Hospital,A+,72
03-01-2024,New Hope Hospital,A+,72
04-01-2024,New Hope Hospital,A+,79
05-01-2024,New Hope Hospital,A+,76
06-01-2024,New Hope Hospital,A+,87
07-01-2024,New Hope Hospital,A+,82
08-01-2024,New Hope Hospital,A+,76
09-01-2024,New Hope Hospital,A+,75
10-01-2024,New Hope Hospital,A+,77
11-01-2024,New Hope Hospital,A+,85
12-01-2024,New Hope Hospital,A+,90
13-01-2024,New Hope Hospital,A+,80
14-01-2024,New Hope Hospital,A+,83
15-01-2024,New Hope Hospital,A+,82
16-01-2024,New Hope Hospital,A+,85
17-01-2024,New Hope Hospital,A+,87
18-01-2024,New Hope Hospital,A+,72
19-01-2024,New Hope Hospital,A+,84
20-01-2024,New Hope Hospital,A+,84
21-01-2024,New Hope Hospital,A+,73
22-01-2024,New Hope Hospital,A+,75
23-01-2024,New Hope Hospital,A+,77
24-01-2024,New Hope Hospital,A+,76
25-01-2024,New Hope Hospital,A+,74
26-01-2024,New Hope Hospital,A+,72
27-01-2024,New Hope Hospital,A+,75
28-01-2024,New Hope Hospital,A+,91
29-01-2024,New Hope Hospital,A+,73
30-01-2024,New Hope Hospital,A+,76
01-01-2024,New Hope Hospital,A-,65
02-01-2024,New Hope Hospital,A-,76
03-01-2024,New Hope Hospital,A-,62
04-01-2024,New Hope Hospital,A-,74
05-01-2024,New Hope Hospital,A-,62
06-01-2024,New Hope Hospital,A-,75
07-01-2024,New Hope Hospital,A-,68
08-01-2024,New Hope Hospital,A-,67
09-01-2024,New Hope Hospital,A-,58
10-01-2024,New Hope Hospital,A-,71
11-01-2024,New Hope Hospital,A-,68
12-01-2024,New Hope Hospital,A-,68
13-01-2024,New Hope Hospital,A-,65
14-01-2024,New Hope Hospital,A-,58
15-01-2024,New Hope Hospital,A-,59
16-01-2024,New Hope Hospital,A-,68
17-01-2024,New Hope Hospital,A-,72
18-01-2024,New Hope Hospital,A-,57
19-01-2024,New Hope Hospital,A-,59
20-01-2024,New Hope Hospital,A-,76
21-01-2024,New Hope Hospital,A-,58
22-01-2024,New Hope Hospital,A-,65
23-01-2024,New Hope Hospital,A-,75
24-01-2024,New Hope Hospital,A-,71
25-01-2024,New Hope Hospital,A-,74
26-01-2024,New Hope Hospital,A-,67
27-01-2024,New Hope Hospital,A-,72
28-01-2024,New Hope Hospital,A-,73
29-01-2024,New Hope Hospital,A-,61
30-01-2024,New Hope Hospital,A-,68
01-01-2024,New Hope Hospital,B+,70
02-01-2024,New Hope Hospital,B+,68
03-01-2024,New Hope Hospital,B+,87
04-01-2024,New Hope Hospital,B+,83
05-01-2024,New Hope Hospital,B+,69
06-01-2024,New Hope Hospital,B+,69
07-01-2024,New Hope Hospital,B+,70
08-01-2024,New Hope Hospital,B+,75
09-01-2024,New Hope Hospital,B+,82
10-01-2024,New Hope Hospital,B+,74
11-01-2024,New Hope Hospital,B+,73
12-01-2024,New Hope Hospital,B+,76
13-01-2024,New Hope Hospital,B+,87
14-01-2024,New Hope Hospital,B+,68
15-01-2024,New Hope Hospital,B+,75
16-01-2024,New Hope Hospital,B+,70
17-01-2024,New Hope Hospital,B+,71
18-01-2024,New Hope Hospital,B+,82
19-01-2024,New Hope Hospital,B+,73
20-01-2024,New Hope Hospital,B+,82
21-01-2024,New Hope Hospital,B+,70
22-01-2024,New Hope Hospital,B+,81
23-01-2024,New Hope Hospital,B+,87
24-01-2024,New Hope Hospital,B+,81
25-01-2024,New Hope Hospital,B+,71
26-01-2024,New Hope Hospital,B+,79
27-01-2024,New Hope Hospital,B+,84
28-01-2024,New Hope Hospital,B+,74
29-01-2024,New Hope Hospital,B+,76
30-01-2024,New Hope Hospital,B+,70
01-01-2024,New Hope Hospital,B-,89
02-01-2024,New Hope Hospital,B-,71
03-01-2024,New Hope Hospital,B-,76
04-01-2024,New Hope Hospital,B-,72
05-01-2024,New Hope Hospital,B-,84
06-01-2024,New Hope Hospital,B-,76
07-01-2024,New Hope Hospital,B-,84
08-01-2024,New Hope Hospital,B-,74
09-01-2024,New Hope Hospital,B-,78
10-01-2024,New Hope Hospital,B-,73
11-01-2024,New Hope Hospital,B-,89
12-01-2024,New Hope Hospital,B-,84
13-01-2024,New Hope Hospital,B-,90
14-01-2024,New Hope Hospital,B-,87
15-01-2024,New Hope Hospital,B-,78
16-01-2024,New Hope Hospital,B-,84
17-01-2024,New Hope Hospital,B-,76
18-01-2024,New Hope Hospital,B-,86
19-01-2024,New Hope Hospital,B-,89
20-01-2024,New Hope Hospital,B-,84
21-01-2024,New Hope Hospital,B-,89
22-01-2024,New Hope Hospital,B-,73
23-01-2024,New Hope Hospital,B-,80
24-01-2024,New Hope Hospital,B-,89
25-01-2024,New Hope Hospital,B-,79
26-01-2024,New Hope Hospital,B-,90
